id,fav_cnt,rt_cnt,text
686567506601996288,1,2,Víc než aktuální #SEO hra. Najděte Penguina mezi Pandami:-)
686518305063047168,0,0,"@neologyc Super Jardo, díky moc! @svXaverius @hledani_seznam"
686518155519328256,2,0,"@atsor Jako jo, ale člověka to potěší:-)"
686513639562547200,9,0,"Zpětná vazba od klienta: ""Vývojáři prohlásili, že takto připravený, vymazlený a vypiplaný e-shop, kontrolovaný tolika lidmi ještě nedělali."
686506877056880640,1,0,"@svXaverius Jo, bylo by super, kdyby první info šlo z @hledani_seznam, protože to tak nějak sledujeme:-) Dozvěděl jsem se to náhodou:-P"
686494813294821376,2,0,Oficiální vyjádření k sobotní fluktuaci @hledani_seznam aktualizováno i v
686493986060660737,0,0,@neologyc Díky Jardo za informaci.
686493903831314432,0,0,"@svXaverius Dík za informaci, nemůžete udělat v @hledani_seznam Twitter seznam všech lidí co tweetují o fuklltextu? Ať vím koho sledovat:-)"
686489673439535104,6,1,Mohu se pochlubit nejkratší odpovědí u dotazu na největší chybu u blogování  od @RolandVojkovsky
686488320164118528,3,2,"Fascinující studie o tom, jak 30% návštěvnosti dělají (ro)boti a může být fiktivní  Docela smutné výhledy."
686467771371249665,1,1,K tématu Google Penguin 4 - Google zatím nechce nic potvrdit ani vyvrátit. #penguin4 #penguin
686459849870278656,9,1,"7 vyhledávačů, které by měl znát každý linkbuilder šikovný článek od @BETTER_cz"
686446665314758657,0,0,"@RobinRozhon Přesně tak, uvidíme jak se to bude dál vyvíjet."
686270304889532416,4,1,Trendy online marketingu pro rok 2015-2016 u mě na blogu  nebo videa na @mladypodnikatel
686266421135982592,4,1,"1. poznámky k dění na Google, rozšiřují se snippety?  #penguin #penguin4 #aktualizace"
686254714309197829,0,4,"RT @stoplusjednicka: Severní Korea tvrdí, že odpálila termojadernou bombu. Dostupné důkazy tomu ale nenasvědčují..."
686234229886300162,0,0,"@affilmanag @sunicko @bata_cz Pánové, mě neuznali reklamaci, protože na jednu část obuvi (vložka) se dle rekl. řádu reklamace nevztahuje:-)"
686173636609339396,15,4,"Vytvořil jsem seznam zdrojů, odkud můžete čerpat informace o změnách a aktualizacích vyhledávačů"
686162593417981952,0,0,AOL vyhledává nově přes Bing
686161569902915584,6,0,"Jak zkontorlovat nastaven x-robots na noindex a nofollow  (nástroje, pluginy a crawleři)"
686141433590493184,1,0,"Aktualizace fluktuace algoritmů vyhledávačů z dnešního dne: Google stále stoupá, Seznam se vrací na běžné hodnoty"
685954756687302656,3,0,"@AdamVrana Děti spí a s ženou pijeme víno od @Jan_Kvasnicka a díváme se na seriál, tak asi fajn:-) @seznam_cz @collabim_cz @Semor_cz"
685924530913722368,8,4,Data o fluktuaci pozic @seznam_cz krom @collabim_cz doplňuje i @Semor_cz a přidává zajímavou informaci o #https
685901998466662401,0,0,"@lukaschury Já vím, ale @seznam_cz i @hledani_seznam tvrdošíjně mlčí:-)"
685859354147438596,7,4,"U obou vyhledávačů se dnes něco děje, velké fluktuace pozic a zatím neznáme příčiny"
685764026899558401,1,0,@seoh1cz Nicméně v cca 70% případů je to u mých klientů změna k lepšímu @hledani_seznam
685754577908531201,1,0,"Napsal jsme návod jak nastavit pro Open Refine více paměti pro práci s daty (pro Windows, zejména Windows 10)"
685733549027229696,1,0,"@stary_mrzout Úžasný film, který měl být o polovinu kratší. Polovina filmu pekelná nuda."
685546196778258432,6,1,"Zajímavá #stawars #party 10 let @webgardencom, at se jim daří!"
685513277842042881,5,0,"Dnes jsme neoficiálně zakončili #seoux interním školením pro @heurekacz. Díky, byli jste skvělé publikum!"
685210651661307906,0,0,@eshopkonzultant Loni jsme tam nebyl ale rok předtím ano a pak 2x na Vsetíně a bez problémů. Tak uvidíme.
685209146422128640,0,0,@eshopkonzultant Tak Vsetínský Barcamp t.č. ve Zlíně patří mezi nejlepší Barcampy vůbec:-) S organizací jsem nikdy problém neměl:-)
685208893438439424,0,0,"@MichalBerg Najdi téma, které nebude klouzat po povrchu a bude zajímavé a rád ho pro vás udělám:-)"
685207347304726528,6,0,"I pokud https implementujete špatně, stále můžete získat minimální body navíc za #https od Google."
685202823815020552,0,0,"@zositka To jsme už zažil, takže říkám, rozhodnutí je jednoduché:-) Teď už jen - kdy spustíte registraci?:-)"
685191998299570176,0,0,"@MichalBerg Kdy se spustí přihlašování, Michale?"
685191027142070273,4,0,"No vida! Hned 3 Barcampy:-) Ale bojím se, že rozhodování bude jednoduché:-)"
685150161211887616,0,12,"RT @vitsoft: #socialninja ☺ Ahoj tady Jirina. Vzrusuju te? ☻ Aha, ty asi máš něco s klávesnicí, že? ☺ No nic blbecku,kdyz nemas zajem tak s…"
685068130054455296,3,1,Ve videu @mladypodnikatel spekukuju nad rokem 2016 nejen v online marketingu:-)
685024426107252737,0,0,@MirelaRaj Asi nepopulární doktor:-)
685023033053057024,0,2,RT @atsor: Do vězení za negativní #SEO a #PR? Proč ne...
685019739362570240,4,1,A to je zajímavé! &gt;&gt; Seznam.cz vykupuje od zahraničních investorů zpět 30% podíl
685018421881368577,0,0,"@adlo Chromecast bude fungovat 100%, používám ho i na další streamované služby."
685011709447303168,0,0,"@psavec Že to tak není je známá věc, to nic nemění na faktu, že takto by to mělo být. Ptal jsi se, dostal jsi odpověď."
685009201614163972,2,0,"@psavec rel=""nofollow"
684811449441583104,2,0,@Lupacz Díky moc za odpovědi!
684806201012547584,0,0,"@Medvidekpu Díky za upozornění, špatně jsme to přečetl."
684806128413360128,2,0,@Lupacz @Netflix A nevíte jestli existuje možnost jak na filmy z Netflixu aplikovat stažené titulky? Nebo to nejde vůbec?
684805675441086464,0,0,"@Lupacz Ale filmy jsou stále jen v angličtině, že? @Netflix"
684688278872801280,1,0,"@dspinar Je zcela v pořádku, že na tebe to působí jinak, než na mne."
684687463881797632,0,0,"@dspinar To záleží:-) Takto řečeno ano, ale promovat se jako značka která přetahuje odjinud na mě příliš dobře nepůsobí."
684677387230048256,0,10,RT @eVisionscz: Novoroční výzva pro @seznam_cz :
684671768385183744,4,0,"Koukám, že AdExpres si staví brand na tom, že přetahuje lidi odjinud."
684512917002272768,0,0,@neologyc @JanJanuska Tak průměrný e-shop má statisíce URL a pokdu děláš 2 - 3 analýzy měsíčně tak milion klidně využiješ.
684512212300500993,0,0,"@neologyc @JanJanuska @filiwiese Já to mám nastavený na Ubuntu, píšu návod v češtině, je tam pár ""háčků"", ale přijde mi to levnější."
684402087761936384,0,0,"@JanJanuska @neologyc Nevím, mě to přijde docela dost:-) Mimo jiné Jardo návod na Google cloud znáš?"
684382318761504769,0,0,"@abecko Jo tak to jsem netušil, že existuje taková klávesová kombinace, díky za tip!"
684356944707096577,0,0,@lokutus @spazef0rze Já to znám jako Bloody Fucking User
684356686635745280,0,0,"@abecko Když mám kurzor v poli pro heslo musím přejet úplně někam jinam a pak zase zpátky? #uxfirst Dobrý nástroj, ale lastapass má lepší UX"
684354043553148928,0,0,"@JakubBoucek @spazef0rze Obojí:-) To byla narážka na na user a beginner users:-) Sorry kluci, to prasárna:-) Když vy https já češtinu:D"
684351270770053120,0,0,"@JakubBoucek @spazef0rze Začátečníci? Nováčci? Nebojme se tu češtinu používat pánové, není to tak špatný jazyk:-)"
684350797119893504,6,0,Snad zajímavý seminář: Jak navrhnout nákupní košík na steroidech  (byť anotace působí .. divně) #ux #cro v Hubu
684349722795053056,2,0,Štve vás paměť na Screaming Frogu/URL profileru a cloudová řešení jsou vás drahá? Vyzkoušejte je v Amazon cloudu
684328259203543040,1,0,@marekbrumlich @heurekacz Mít připojenou platební kartu?
684317838748815360,0,0,"@JakubBoucek Windows, prosímtě já a Mac:-)"
684315537682378752,0,0,"@abecko To asi jo, ale výběr loginů k dané URL je pořád v ikoně a ne v přihlašovacím formuláři, ne?"
684314456101384192,0,0,"@abecko Ne:-), musím mít nainstalovanou i desktop aplikaci a obecně se mi hůře používá. Pro vyplnění musím klikat na ikonu mimo focus."
684312168737697792,2,0,"@atsor Ne:-) Ale @spazef0rze někde psal, že jsou obě OK, jen Lastpass má nově méně důveryhodného majitele."
684311993394802688,0,0,@abecko Se kterou?
684309169411887104,1,0,Tak testuju 1password a přijde mi ve srovnání s Lastpass uživatelsky nepříjemnější.
684298184886190080,1,0,"@Semor_cz Dnes to budu zadávat:-) Doufám, že brzy!"
684019431186497536,0,0,@Chaoticum Ono obojí je pro běžnou práci drahé. Stačí 2 analýza e-shopu měsíčně a a nad 500 tis URL se dostaneš snadno:-(
683988385464250368,13,2,"Schema Creator je nástroj, který vám pomůže vytvořit správná strukturovaná data, která jen pak vložíte do webu"
683987243409764352,2,1,Znáte DeepCrawl? Cloudový Screaming Frog/Xenu?
683982475366916096,10,3,"24 typů obsahu na webu, o kterých byste nměli přemýšlet zda je nemůžete použít"
683969996490424320,0,5,"RT @atsor: 6 zásadních poznatků, které byste si měli odnést ze SEOUX @PavelUngr a @Jan_Kvasnicka -  …"
683955387909967872,0,1,RT @affilmanag: Ze života...
683951559621881856,2,0,Ruský vyhledávací engine Yandexu není o nic horší než ten vnucený světu Spojenými státy”
683923116687491072,3,0,Jak (ne)vybírat fotky z fotobank:-)
683738509975379969,0,0,"Viděli jste už někdo v české Google ""related questions""?"
683712036950388736,0,3,"RT @JiriSkrampal: Napište mi DM, kdo by měl zájem se mnou provozovat českou antikopírovací Twitter policii. Připadá mi to jako dobrý nápad,…"
683684020920672256,0,0,"@benAbraham Jinak přímo na Arkádách je taky jedna, myslím, že mají do 21. hodiny otevřeno."
683683496821415938,0,0,@benAbraham Optáš se na Twitteru a musíš sledovat bezva lidi:-)
683616531310317568,1,0,"@atsor No Jirko, asi to tak ty agentury chtěj! Kdo jsme my, abysme jim říkali, co má být dobře:-) @Lukaspitra"
683603799135617024,0,0,"@madlacevelova @atsor Myslím, že tohle tomu nezabrání:-)"
683603742990692352,0,0,"@atsor Stačí pochopit logiku, často je je jmeno.prijmeni nebo prijmeni."
683411704064151553,0,0,"@zufanek Už to začínám chápat. ale měl by jsi si zvětšit dávku:-) Myslím, že teď už psát můžeš:-)"
683321813703720960,0,0,"@affilmanag @mariorozensky Mám podobné zkušenosti jak Zdeněk, jinak twitterovský klient není snad jediná volba, ne?"
683290615526862848,1,0,"@zufanek Pokud to bude spoiler, tak to bude spoiler. Myslím, že by jsi mohl počkat do zítřka:-) Většinou se dává min 24 hodin od premiéry:-)"
682983344301289472,0,0,"@KubaK_ V zásadě , sémantický web je mnohem širší pojem."
682962995379585025,0,0,#RIP Trape:-( #mash
682952315339411456,8,5,Jaké budou trendy a změny v online marketingu v roce 2016? Moje odhady v tradičním článku
682460625432346625,0,19,RT @WordStream: .@LarryKim's picks for the 21 best PPC marketing articles of the year 🍾🎉 --&gt;
682261755939041281,10,2,Zhodnotit rok 2015 v online marketingu je vždy subjektivní. Můj pohled zkoukněte ve videu na @mladypodnikatel
682175576409534464,0,0,"@pavliscak @MarketingMiner @filippodstavec Já přeci nejsem programátor! Ale úspora času je to, co mě zajímá velmi:-) Proto api rulezz!:-)"
682151734186123269,3,0,"Jak tak čtu ty recenze @MarketingMiner, tak z API jsem asi nadšenej jen já a @filippodstavec :-)"
681830575372681216,1,0,@Semor_cz 2 hodiny 28 minut:-)
681794223952244736,5,0,"Tipněte si, jak dlouho bude trvat nástroji PhoenixTOOLS zjištění hledanosti 345 332 frází na Google i Seznamu? #seoNástroje"
681789404072013824,0,0,"@damejidlo Chápu, tak to budu muset dovoz z @Dishcz hořce oplakat.:-("
681776227888267264,0,0,"@damejidlo Proč už k nám @Dishcz nedováží, když ještě před pár týdny dovážel? Něco jste měnili nebo je to chyba?"
681772853038034948,0,1,"RT @Jezevci: V podstatě naplno odkroucených 70 let, pak to šlo rychle. Stejně můžeme leckdo závidět. RIP Lenny #zezivota …"
681562394653552640,0,0,@dalajvladan Vlastní doména a podpora.
681562234426929153,0,0,"@lamicblog Pokud je Mozillou myšlena Mozilla Firefox, tak u mě je to v pořádku."
681545190398537728,0,0,"@KubaK_ Díky, mrknu na to!"
681439271350353920,52,13,Jaké byly mé první 2 roky na volné noze? Na co si dát pozor a co doporučuji?  (konečně byl čas článek dokončit) :-)
681406084704251904,11,2,Často posíláte stránky do Facebook Debuggeru na aktualizaci náhledu a OG dat? Vyzkoušejte rozšíření do Chrome
681253726871498752,1,0,@janpoboril Ne:-) Online Reputation Management:-)
681253660484059136,0,0,"@janpoboril Zkus Hootsuite, nebo jednodušší Buffer, ale nevím jestli je to ta správa co myslíš."
681035361225682944,0,0,@janpoboril Ohledně ORM nebo ohledně něčeho jiného?
680782397303074816,0,0,"@kom1n Jo a já si pamatuju, kdy Nokia byla krále mobilního trhu. Nic není neměnné a nikoho není dobré podceňovat:-)"
680782211419893760,0,0,@JiriBednar Taky jsme si to vybavil:-)
680737079232479233,3,2,"Relcy: nový mobilní vyhledávač, který hledá lépe než Google , dostupný jen pro menšinový iOS"
680726774993530880,1,1,"Optimalizujte a starejte se o své profily na externích webech -&gt; ORM, prevence proti negativním zmínkám"
680725774563995652,0,0,"Umírající Yahoo! přináší vánoční dárky: podpora AMP, Twitter v SERPU, ... aj."
680703959896584192,1,0,@jvety Podle  začal Robert už v roce 2001/2002. Otázkou je co považujeme už za agenturu:-) cc @eshopkonzultant
680702013429121024,0,0,"@eshopkonzultant Myslím, že v článku píšeš, že @h1cz je nestarší onlineovoá agentura. Myslím, že ty 2 jmenované jsou starší."
680697191208452096,0,46,RT @Marek_Baco: Kaufland SRN:  Kaufland CR:  Aneb najdi 3.452.598 rozdilu! Jak tohle WTF mohl…
680694892490801152,0,0,"@eshopkonzultant Myslím, že @dobryweb i @RobertNemec_com jsou starší agentury, jinak moc hezký přehled a díky za zmínku."
679216125352083456,0,0,"@janpoboril Nevím co přesně používáš pod termínem strukturovaná data, ty ze  nebo obecněji?"
678878178367115264,7,3,Google spustil Knowledge Graph Search API (). Dokáže pomoct při automatizovaném tahání dat nejen z Wikipedie.
678874623904100352,0,0,"@MirelaRaj To by mě zajímalo, kdo to je:-)"
678849672644067328,2,2,Vyhledávač DuckDuckGo vyrostl letos o 70%
678846593529851904,9,7,"O amatérské a odfláknuté práci na #eet, kterou nikdo krom @AndrejBabis nechce  Díky @spazef0rze a @Lupacz"
678841711691350016,0,0,@janpoboril Uvítal by jsi jiný formát? Po konzultaci z programátory jsem zvolil tohle.
678841548054761472,0,0,@MirelaRaj Jo:-)
678719875758596098,0,23,"RT @karelpeka: Dan Anyz: Pražské metro, stanice Anděl"
678719753574350848,0,0,@MirelaRaj Je hezká? :-)
678668758634876929,7,3,Potvrzeno. Google nám dá novoroční dáreček a další Penguin přijde v lednu 2016  #penguin4
678652384298606592,4,2,"V případě, že máte http i https verzi, Google bude primárně indexovat https verzi"
678631267273867264,0,0,"@KubaK_ Jj, myslím, že myslí třeba toto."
678625025008660480,0,0,"@MirHruska Já jo, ale nebudu raději jmenovat. :-)"
678623201174360064,2,2,"Google nedoporučuje užívat speciální znaky v URL jako čárky, středníky, dvojtečky, mezery, uvozovky"
678618682356969472,8,11,"Nový projekt, seznam změn vyhledávačů , plánuji rozšíření o další vyhledávače, export do JSON aj. Hezké SEO vánoce!"
678602314236739584,6,0,Zajímavé inspirace pro bloggery a copywritery. Nejúspěšnějí čláínky na blozích za rok 2015
678542042738266112,4,0,".@Buffer koupil @respondly, nástroj na monitoring sociálních sítí"
